kind,id,name,field,value,raw_value
item,fuel tank,Fuel Tank,price,45,45
item,fuel tank,Fuel Tank,rarity,2,2
item,fuel tank,Fuel Tank,stats,"+4 Elemental Damage
-1 Melee Damage
-1 Ranged Damage",{{Color|green|+4}} Elemental Damage<br>{{Color|red|-1}} Melee Damage<br>{{Color|red|-1}} Ranged Damage
item,fuel tank,Fuel Tank,tags,Elemental Damage,[[Elemental Damage]]
item,fuel tank,Fuel Tank,unique,,
item,fuel tank,Fuel Tank,unlocked_by,,
item,gambling token,Gambling Token,is_dlc,-,-
item,gambling token,Gambling Token,limit,,
item,gambling token,Gambling Token,price,50,50
item,gambling token,Gambling Token,rarity,2,2
item,gambling token,Gambling Token,stats,"+8 % Dodge
-1 Armor",{{Color|green|+8}} % Dodge<br>{{Color|red|-1}} Armor
item,gambling token,Gambling Token,tags,Dodge,[[Dodge]]
item,gambling token,Gambling Token,unique,,
item,gambling token,Gambling Token,unlocked_by,,
item,garden,Garden,is_dlc,-,-
item,garden,Garden,limit,,
item,garden,Garden,price,50,50
item,garden,Garden,rarity,2,2
item,garden,Garden,stats,Spawns a garden that creates a fruit every 15 seconds,Spawns a garden that creates a fruit every {{Color|green|15}} seconds
item,garden,Garden,tags,"Consumable, Structure","[[Consumable (Item Tag)|Consumable]], [[Structure (Item Tag)|Structure]]"
item,garden,Garden,unique,,
item,garden,Garden,unlocked_by,,
item,gentle alien,Gentle Alien,is_dlc,-,-
item,gentle alien,Gentle Alien,limit,10,10
item,gentle alien,Gentle Alien,price,30,30
item,gentle alien,Gentle Alien,rarity,1,1
item,gentle alien,Gentle Alien,stats,"+2 Max HP
+5 % Damage
+5% Enemies",{{Color|green|+2}} Max HP<br>{{Color|green|+5}} % Damage<br>+5% Enemies
item,gentle alien,Gentle Alien,tags,"Max HP, Damage, More Enemies","[[Max HP]], [[Damage]], [[More Enemies]]"
item,gentle alien,Gentle Alien,unique,,
item,gentle alien,Gentle Alien,unlocked_by,,
item,ghost outfit,Ghost Outfit,is_dlc,-,-
item,ghost outfit,Ghost Outfit,limit,1,1
item,ghost outfit,Ghost Outfit,price,80,80
item,ghost outfit,Ghost Outfit,rarity,3,3
item,ghost outfit,Ghost Outfit,stats,"Dodge is capped at 70%
+10% Dodge
-5% Speed
-3 Armor",Dodge is capped at {{Color|green|70%}}<br>{{Color|green|+10}}% Dodge<br>{{Color|red|-5}}% Speed<br>{{Color|red|-3}} Armor
item,ghost outfit,Ghost Outfit,tags,Dodge,[[Dodge]]
item,ghost outfit,Ghost Outfit,unique,true,true
item,ghost outfit,Ghost Outfit,unlocked_by,Reach 70% Dodge,Reach 70% Dodge
item,giant belt,Giant Belt,is_dlc,-,-
item,giant belt,Giant Belt,limit,1,1
item,giant belt,Giant Belt,price,110,110
item,giant belt,Giant Belt,rarity,4,4
item,giant belt,Giant Belt,stats,Critical hits deal 10% of an enemy’s current health as bonus damage (1% for bosses and elites),Critical hits deal {{Color|green|10%}} of an enemy’s current health as bonus damage ({{Color|green|1%}} for bosses and elites)
item,giant belt,Giant Belt,tags,Crit Chance,[[Crit Chance]]
item,giant belt,Giant Belt,unique,true,true
item,giant belt,Giant Belt,unlocked_by,Win a run with Jack,Win a run with [[File:Jack.png|link=Jack|x30px]] [[Jack]]
item,glass cannon,Glass Cannon,is_dlc,-,-
item,glass cannon,Glass Cannon,limit,,
item,glass cannon,Glass Cannon,price,75,75
item,glass cannon,Glass Cannon,rarity,3,3
item,glass cannon,Glass Cannon,stats,"+25 % Damage
-3 Armor",{{Color|green|+25}} % Damage<br>{{Color|red|-3}} Armor
item,glass cannon,Glass Cannon,tags,Damage,[[Damage]]
item,glass cannon,Glass Cannon,unique,,
item,glass cannon,Glass Cannon,unlocked_by,,
item,glasses,Glasses,is_dlc,-,-
item,glasses,Glasses,limit,,
item,glasses,Glasses,price,20,20
item,glasses,Glasses,rarity,1,1
item,glasses,Glasses,stats,+20 Range,{{Color|green|+20}} Range
item,glasses,Glasses,tags,Range,[[Range]]
item,glasses,Glasses,unique,,
item,glasses,Glasses,unlocked_by,,
item,gnome,Gnome,is_dlc,-,-
item,gnome,Gnome,limit,,
item,gnome,Gnome,price,100,100
item,gnome,Gnome,rarity,4,4
item,gnome,Gnome,stats,"+10 Melee Damage
+10 Elemental Damage
-20 Range
-20% pickup range",{{Color|green|+10}} Melee Damage<br>{{Color|green|+10}} Elemental Damage<br>{{Color|red|-20}} Range<br>{{Color|red|-20%}} pickup range
item,gnome,Gnome,tags,"Melee Damage, Elemental Damage","[[Melee Damage]], [[Elemental Damage]]"
item,gnome,Gnome,unique,,
item,gnome,Gnome,unlocked_by,Win a run with Bull,Win a run with [[File:Bull.png|link=Bull|x30px]] [[Bull]]
item,goat skull,Goat Skull,is_dlc,-,-
item,goat skull,Goat Skull,limit,,
item,goat skull,Goat Skull,price,25,25
item,goat skull,Goat Skull,rarity,1,1
item,goat skull,Goat Skull,stats,"+3 Melee Damage
-2 % Crit Chance",{{Color|green|+3}} Melee Damage<br>{{Color|red|-2}} % Crit Chance
item,goat skull,Goat Skull,tags,Melee Damage,[[Melee Damage]]
item,goat skull,Goat Skull,unique,,
item,goat skull,Goat Skull,unlocked_by,,
item,gobbler's hat,Gobbler's Hat,is_dlc,-,-
item,gobbler's hat,Gobbler's Hat,limit,1,1
item,gobbler's hat,Gobbler's Hat,price,130,130
item,gobbler's hat,Gobbler's Hat,rarity,4,4
item,gobbler's hat,Gobbler's Hat,stats,"+70% materials dropped
-15% Speed
-10% Dodge",{{Color|green|+70%}} materials dropped<br>{{Color|red|-15}}% Speed<br>{{Color|red|-10}}% Dodge
item,gobbler's hat,Gobbler's Hat,tags,,
item,gobbler's hat,Gobbler's Hat,unique,true,true
item,gobbler's hat,Gobbler's Hat,unlocked_by,Kill the Gobbler 5 times,Kill the Gobbler 5 times
item,goblet,Goblet,is_dlc,1,1
item,goblet,Goblet,limit,3,3
item,goblet,Goblet,price,70,70
item,goblet,Goblet,rarity,3,3
item,goblet,Goblet,stats,"+15% chance to heal 1 HP when killing an enemy
-3 HP Regeneration",{{Color|green|+15%}} chance to heal 1 HP when killing an enemy<br>{{Color|red|-3}} HP Regeneration
item,goblet,Goblet,tags,,
item,goblet,Goblet,unique,,
item,goblet,Goblet,unlocked_by,,
item,goldfish,Goldfish,is_dlc,1,1
item,goldfish,Goldfish,limit,,
item,goldfish,Goldfish,price,23,23
item,goldfish,Goldfish,rarity,3,3
item,goldfish,Goldfish,stats,Items will be 1 tier higher after the next reroll,Items will be {{Color|green|1}} tier higher after the next reroll
item,goldfish,Goldfish,tags,,
item,goldfish,Goldfish,unique,,
item,goldfish,Goldfish,unlocked_by,,
item,greek fire,Greek Fire,is_dlc,-,-
item,greek fire,Greek Fire,limit,1,1
item,greek fire,Greek Fire,price,100,100
item,greek fire,Greek Fire,rarity,4,4
item,greek fire,Greek Fire,stats,Burning deals an additional 10% of current enemy HP as damage (1% for bosses and elites),Burning deals an additional {{Color|green|10%}} of current enemy HP as damage ({{Color|green|1%}} for bosses and elites)
item,greek fire,Greek Fire,tags,Elemental Damage,[[Elemental Damage]]
item,greek fire,Greek Fire,unique,true,true
item,greek fire,Greek Fire,unlocked_by,,
item,grind's magical leaf,Grind's Magical Leaf,is_dlc,-,-
item,grind's magical leaf,Grind's Magical Leaf,limit,,
item,grind's magical leaf,Grind's Magical Leaf,price,110,110
item,grind's magical leaf,Grind's Magical Leaf,rarity,4,4
item,grind's magical leaf,Grind's Magical Leaf,stats,"+3 Max HP at the end of a wave
+1 HP Regeneration at the end of a wave
+1 % Life Steal at the end of a wave",{{Color|green|+3}} {{Color|green|Max HP}} at the end of a wave<br>{{Color|green|+1}} {{Color|green|HP Regeneration}} at the end of a wave<br>{{Color|green|+1}} {{Color|green|% Life Steal}} at the end of a wave
item,grind's magical leaf,Grind's Magical Leaf,tags,"Max HP, HP Regeneration, Life Steal","[[Max HP]], [[HP Regeneration]], [[Life Steal]]"
item,grind's magical leaf,Grind's Magical Leaf,unique,,
item,grind's magical leaf,Grind's Magical Leaf,unlocked_by,,
item,gummy berserker,Gummy Berserker,is_dlc,-,-
item,gummy berserker,Gummy Berserker,limit,,
item,gummy berserker,Gummy Berserker,price,25,25
item,gummy berserker,Gummy Berserker,rarity,1,1
item,gummy berserker,Gummy Berserker,stats,"+5 % Attack Speed
+25 Range
-1 Armor",{{Color|green|+5}} % Attack Speed<br>{{Color|green|+25}} Range<br>{{Color|red|-1}} Armor
item,gummy berserker,Gummy Berserker,tags,"Attack Speed, Range","[[Attack Speed]], [[Range]]"
item,gummy berserker,Gummy Berserker,unique,,
item,gummy berserker,Gummy Berserker,unlocked_by,,
item,handcuffs,Handcuffs,is_dlc,-,-
item,handcuffs,Handcuffs,limit,1,1
item,handcuffs,Handcuffs,price,80,80
item,handcuffs,Handcuffs,rarity,3,3
item,handcuffs,Handcuffs,stats,"+8 Melee Damage
+8 Ranged Damage
+8 Elemental Damage
Your Max HP is capped at its current value",{{Color|green|+8}} Melee Damage<br>{{Color|green|+8}} Ranged Damage<br>{{Color|green|+8}} Elemental Damage<br>Your Max HP is capped at its current value
item,handcuffs,Handcuffs,tags,"Melee Damage, Ranged Damage, Elemental Damage","[[Melee Damage]], [[Ranged Damage]], [[Elemental Damage]]"
item,handcuffs,Handcuffs,unique,true,true
item,handcuffs,Handcuffs,unlocked_by,,
item,head injury,Head Injury,is_dlc,-,-
item,head injury,Head Injury,limit,,
item,head injury,Head Injury,price,25,25
item,head injury,Head Injury,rarity,1,1
item,head injury,Head Injury,stats,"+6 % Damage
-8 Range",{{Color|green|+6}} % Damage<br>{{Color|red|-8}} Range
item,head injury,Head Injury,tags,Damage,[[Damage]]
item,head injury,Head Injury,unique,,
item,head injury,Head Injury,unlocked_by,,
item,heavy bullets,Heavy Bullets,is_dlc,-,-
item,heavy bullets,Heavy Bullets,limit,,
item,heavy bullets,Heavy Bullets,price,100,100
item,heavy bullets,Heavy Bullets,rarity,4,4
item,heavy bullets,Heavy Bullets,stats,"+5 Ranged Damage
+10 % Damage
+10 Range
-5 % Attack Speed
-5 % Crit Chance",{{Color|green|+5}} Ranged Damage<br>{{Color|green|+10}} % Damage<br>{{Color|green|+10}} Range<br>{{Color|red|-5}} % Attack Speed<br>{{Color|red|-5}} % Crit Chance
item,heavy bullets,Heavy Bullets,tags,"Ranged Damage, Damage, Range","[[Ranged Damage]], [[Damage]], [[Range]]"
item,heavy bullets,Heavy Bullets,unique,,
item,heavy bullets,Heavy Bullets,unlocked_by,,
item,hedgehog,Hedgehog,is_dlc,-,-
item,hedgehog,Hedgehog,limit,,
item,hedgehog,Hedgehog,price,30,30
item,hedgehog,Hedgehog,rarity,1,1
item,hedgehog,Hedgehog,stats,"+2 Melee Damage
+1 Ranged Damage
-1 HP Regeneration",{{Color|green|+2}} Melee Damage<br>{{Color|green|+1}} Ranged Damage<br>{{Color|red|-1}} HP Regeneration
item,hedgehog,Hedgehog,tags,"Melee Damage, Ranged Damage","[[Melee Damage]], [[Ranged Damage]]"
item,hedgehog,Hedgehog,unique,,
item,hedgehog,Hedgehog,unlocked_by,,
item,helmet,Helmet,is_dlc,-,-
item,helmet,Helmet,limit,,
item,helmet,Helmet,price,15,15
item,helmet,Helmet,rarity,1,1
item,helmet,Helmet,stats,"+1 Armor
-2 % Speed",{{Color|green|+1}} Armor<br>{{Color|red|-2}} % Speed
item,helmet,Helmet,tags,Armor,[[Armor]]
item,helmet,Helmet,unique,,
item,helmet,Helmet,unlocked_by,,
item,honey,Honey,is_dlc,-,-
item,honey,Honey,limit,,
item,honey,Honey,price,70,70
item,honey,Honey,rarity,3,3
item,honey,Honey,stats,"+3 Ranged Damage
+10 % Explosion Damage
+5 % Explosion Size
-3 % Speed
-3 % Dodge",{{Color|green|+3}} Ranged Damage<br>{{Color|green|+10}} % Explosion Damage<br>{{Color|green|+5}} % Explosion Size<br>{{Color|red|-3}} % Speed<br>{{Color|red|-3}} % Dodge
item,honey,Honey,tags,"Ranged Damage, Explosive","[[Ranged Damage]], [[Explosive (Item Tag)|Explosive]]"
item,honey,Honey,unique,,
item,honey,Honey,unlocked_by,,
item,hourglass,Hourglass,is_dlc,-,-
item,hourglass,Hourglass,limit,1,1
item,hourglass,Hourglass,price,100,100
item,hourglass,Hourglass,rarity,4,4
item,hourglass,Hourglass,stats,"Turns back time, decreasing the current wave count by 1
Start the next wave with 1 HP","Turns back time, decreasing the current wave count by {{Color|green|1}}<br>Start the next wave with 1 HP"
item,hourglass,Hourglass,tags,,
item,hourglass,Hourglass,unique,true,true
item,hourglass,Hourglass,unlocked_by,"During the last 5 seconds of a wave after wave 2, press 'Return to Main Menu'. Then press 'Resume' to try the wave again.","During the last 5 seconds of a wave after wave 2, press 'Return to Main Menu'. Then press 'Resume' to try the wave again."
item,hunting trophy,Hunting Trophy,is_dlc,-,-
item,hunting trophy,Hunting Trophy,limit,3,3
item,hunting trophy,Hunting Trophy,price,55,55
item,hunting trophy,Hunting Trophy,rarity,3,3
item,hunting trophy,Hunting Trophy,stats,33% chance to gain 1 material when killing an enemy with a critical hit,{{Color|green|33%}} chance to gain 1 material when killing an enemy with a critical hit
item,hunting trophy,Hunting Trophy,tags,Crit Chance,[[Crit Chance]]
item,hunting trophy,Hunting Trophy,unique,,
item,hunting trophy,Hunting Trophy,unlocked_by,Win a run with Crazy,Win a run with [[File:Crazy.png|link=Crazy|x30px]] [[Crazy]]
item,ice cube,Ice Cube,is_dlc,-,-
item,ice cube,Ice Cube,limit,1,1
item,ice cube,Ice Cube,price,50,50
item,ice cube,Ice Cube,rarity,2,2
item,ice cube,Ice Cube,stats,Enemies take 10% more damage for 3 seconds when first hit by Elemental Damage,Enemies take {{Color|green|10%}} more damage for {{Color|green|3}} seconds when first hit by {{Color|green|Elemental Damage}}
item,ice cube,Ice Cube,tags,Elemental Damage,[[Elemental Damage]]
item,ice cube,Ice Cube,unique,true,true
item,ice cube,Ice Cube,unlocked_by,,
item,improved tools,Improved Tools,is_dlc,-,-
item,improved tools,Improved Tools,limit,1,1
item,improved tools,Improved Tools,price,70,70
item,improved tools,Improved Tools,rarity,3,3
item,improved tools,Improved Tools,stats,"+10 % Attack Speed
Increases the attack speed of your structures by 0% ({{Color|green|50% Attack Speed}})",{{Color|green|+10}} % Attack Speed<br>Increases the attack speed of your structures by 0% ({{Color|green|50%{{StatIcon|Attack Speed}}}})
item,improved tools,Improved Tools,tags,"Structure, Attack Speed","[[Structure (Item Tag)|Structure]], [[Attack Speed]]"
item,improved tools,Improved Tools,unique,true,true
item,improved tools,Improved Tools,unlocked_by,Win a run with Cyborg,Win a run with [[File:Cyborg.png|link=Cyborg|x30px]] [[Cyborg]]
item,incendiary turret,Incendiary Turret,is_dlc,-,-
item,incendiary turret,Incendiary Turret,limit,,
item,incendiary turret,Incendiary Turret,price,40,40
item,incendiary turret,Incendiary Turret,rarity,2,2
item,incendiary turret,Incendiary Turret,stats,Spawns a turret that shoots flames dealing 8x5 ({{Color|green|+33% Engineering}}) burning damage,Spawns a turret that shoots flames dealing 8x{{Color|green|5}} ({{Color|green|+33%{{StatIcon|Engineering}}}}) burning damage
item,incendiary turret,Incendiary Turret,tags,"Engineering, Structure","[[Engineering]], [[Structure (Item Tag)|Structure]]"
item,incendiary turret,Incendiary Turret,unique,,
item,incendiary turret,Incendiary Turret,unlocked_by,,
item,injection,Injection,is_dlc,-,-
item,injection,Injection,limit,,
item,injection,Injection,price,20,20
item,injection,Injection,rarity,1,1
item,injection,Injection,stats,"+7 % Damage
-2 Max HP",{{Color|green|+7}} % Damage<br>{{Color|red|-2}} Max HP
item,injection,Injection,tags,Damage,[[Damage]]
item,injection,Injection,unique,,
item,injection,Injection,unlocked_by,,
item,insanity,Insanity,is_dlc,-,-
item,insanity,Insanity,limit,,
item,insanity,Insanity,price,20,20
item,insanity,Insanity,rarity,1,1
item,insanity,Insanity,stats,"+6 % Crit Chance
-3 % Damage",{{Color|green|+6}} % Crit Chance<br>{{Color|red|-3}} % Damage
item,insanity,Insanity,tags,Crit Chance,[[Crit Chance]]
item,insanity,Insanity,unique,,
item,insanity,Insanity,unlocked_by,,
item,jelly,Jelly,is_dlc,-,-
item,jelly,Jelly,limit,,
item,jelly,Jelly,price,15,15
item,jelly,Jelly,rarity,1,1
item,jelly,Jelly,stats,+1 Max HP for every different weapon you have,{{Color|green|+1}} {{Color|green|Max HP}} for every different weapon you have
item,jelly,Jelly,tags,Max HP,[[Max HP]]
item,jelly,Jelly,unique,,
item,jelly,Jelly,unlocked_by,Win a run with Vagabond,Win a run with [[File:Vagabond.png|link=Vagabond|x30px]] [[Vagabond]]
item,jerky,Jerky,is_dlc,1,1
item,jerky,Jerky,limit,1,1
item,jerky,Jerky,price,50,50
item,jerky,Jerky,rarity,2,2
item,jerky,Jerky,stats,"+3 HP recovered from consumables
Consumables heal you over 4 seconds instead of instantly",{{Color|green|+3}} HP recovered from consumables<br>Consumables heal you over {{Color|green|4}} seconds instead of instantly
item,jerky,Jerky,tags,Consumable,[[Consumable (Item Tag)|Consumable]]
item,jerky,Jerky,unique,true,true
item,jerky,Jerky,unlocked_by,,
item,jet pack,Jet Pack,is_dlc,-,-
item,jet pack,Jet Pack,limit,,
item,jet pack,Jet Pack,price,100,100
item,jet pack,Jet Pack,rarity,4,4
item,jet pack,Jet Pack,stats,"+15 % Speed
+10 % Dodge
-5 Max HP
-1 Armor",{{Color|green|+15}} % Speed<br>{{Color|green|+10}} % Dodge<br>{{Color|red|-5}} Max HP<br>{{Color|red|-1}} Armor
item,jet pack,Jet Pack,tags,"Speed, Dodge","[[Speed]], [[Dodge]]"
item,jet pack,Jet Pack,unique,,
item,jet pack,Jet Pack,unlocked_by,,
item,knot,Knot,is_dlc,1,1
item,knot,Knot,limit,1,1
item,knot,Knot,price,80,80
item,knot,Knot,rarity,3,3
item,knot,Knot,stats,"+15 % Damage
+15 Max HP
Weapons can no longer be upgraded or recycled",{{Color|green|+15}} % Damage<br>{{Color|green|+15}} Max HP<br>Weapons can no longer be upgraded or recycled
item,knot,Knot,tags,"Damage, Max HP","[[Damage]], [[Max HP]]"
item,knot,Knot,unique,true,true
item,knot,Knot,unlocked_by,,
item,kraken's eye,Kraken's Eye,is_dlc,1,1
item,kraken's eye,Kraken's Eye,limit,1,1
item,kraken's eye,Kraken's Eye,price,110,110
item,kraken's eye,Kraken's Eye,rarity,4,4
item,kraken's eye,Kraken's Eye,stats,"You have a 50% chance to explode for 10 ({{Color|green|+500% Curse}}) damage when you get hit
+10 Max HP
+10 Curse",You have a {{Color|green|50%}} chance to explode for {{Color|green|10}} ({{Color|green|+500%{{StatIcon|Curse}}}}) damage when you get hit<br>{{Color|green|+10}} Max HP<br>{{Color|curse|+10}} Curse
item,kraken's eye,Kraken's Eye,tags,"Explosive, Max HP, Curse","[[Explosive (Item Tag)|Explosive]], [[Max HP]], [[Curse]]"
item,kraken's eye,Kraken's Eye,unique,true,true
item,kraken's eye,Kraken's Eye,unlocked_by,,
item,landmines,Landmines,is_dlc,-,-
item,landmines,Landmines,limit,,
item,landmines,Landmines,price,15,15
item,landmines,Landmines,rarity,1,1
item,landmines,Landmines,stats,A landmine spawns every 12 seconds dealing 10 ({{Color|green|+100% Engineering}}) damage in an area,A landmine spawns every {{Color|green|12}} seconds dealing {{Color|green|10}} ({{Color|green|+100%{{StatIcon|Engineering}}}}) damage in an area
item,landmines,Landmines,tags,"Engineering, Explosive, Structure","[[Engineering]], [[Explosive (Item Tag)|Explosive]], [[Structure (Item Tag)|Structure]]"
item,landmines,Landmines,unique,,
item,landmines,Landmines,unlocked_by,,
